Timestamp,CUSIP,Bid,Ask
000004731000,9128283F5,100-163,100-166
000004731000,912810TM0,100-163,100-166
000004731000,912810RZ3,100-163,100-166
000004732000,9128283H1,100-162,100-165
000004732000,9128283L2,100-162,100-165
000004732000,912828M80,100-162,100-165
000004732000,9128283J7,100-162,100-165
000004732000,9128283F5,100-162,100-165
000004732000,912810TM0,100-162,100-165
000004732000,912810RZ3,100-162,100-165
000004733000,9128283H1,100-161,100-16+
000004733000,9128283L2,100-161,100-16+
000004733000,912828M80,100-161,100-16+
000004733000,9128283J7,100-161,100-16+
000004733000,9128283F5,100-161,100-16+
000004733000,912810TM0,100-161,100-16+
000004733000,912810RZ3,100-161,100-16+
000004734000,9128283H1,100-160,100-163
000004734000,9128283L2,100-160,100-163
000004734000,912828M80,100-160,100-163
000004734000,9128283J7,100-160,100-163
000004734000,9128283F5,100-160,100-163
000004734000,912810TM0,100-160,100-163
000004734000,912810RZ3,100-160,100-163
000004735000,9128283H1,100-157,100-162
000004735000,9128283L2,100-157,100-162
000004735000,912828M80,100-157,100-162
000004735000,9128283J7,100-157,100-162
000004735000,9128283F5,100-157,100-162
000004735000,912810TM0,100-157,100-162
000004735000,912810RZ3,100-157,100-162
000004736000,9128283H1,100-156,100-161
000004736000,9128283L2,100-156,100-161
000004736000,912828M80,100-156,100-161
000004736000,9128283J7,100-156,100-161
000004736000,9128283F5,100-156,100-161
000004736000,912810TM0,100-156,100-161
000004736000,912810RZ3,100-156,100-161
000004737000,9128283H1,100-155,100-160
000004737000,9128283L2,100-155,100-160
000004737000,912828M80,100-155,100-160
000004737000,9128283J7,100-155,100-160
000004737000,9128283F5,100-155,100-160
000004737000,912810TM0,100-155,100-160
000004737000,912810RZ3,100-155,100-160
000004738000,9128283H1,100-15+,100-157
000004738000,9128283L2,100-15+,100-157
000004738000,912828M80,100-15+,100-157
000004738000,9128283J7,100-15+,100-157
000004738000,9128283F5,100-15+,100-157
000004738000,912810TM0,100-15+,100-157
000004738000,912810RZ3,100-15+,100-157
000004739000,9128283H1,100-153,100-156
000004739000,9128283L2,100-153,100-156
000004739000,912828M80,100-153,100-156
000004739000,9128283J7,100-153,100-156
000004739000,9128283F5,100-153,100-156
000004739000,912810TM0,100-153,100-156
000004739000,912810RZ3,100-153,100-156
000004740000,9128283H1,100-152,100-155
000004740000,9128283L2,100-152,100-155
000004740000,912828M80,100-152,100-155
000004740000,9128283J7,100-152,100-155
000004740000,9128283F5,100-152,100-155
000004740000,912810TM0,100-152,100-155
000004740000,912810RZ3,100-152,100-155
000004741000,9128283H1,100-151,100-15+
000004741000,9128283L2,100-151,100-15+
000004741000,912828M80,100-151,100-15+
000004741000,9128283J7,100-151,100-15+
000004741000,9128283F5,100-151,100-15+
000004741000,912810TM0,100-151,100-15+
000004741000,912810RZ3,100-151,100-15+
000004742000,9128283H1,100-150,100-153
000004742000,9128283L2,100-150,100-153
000004742000,912828M80,100-150,100-153
000004742000,9128283J7,100-150,100-153
000004742000,9128283F5,100-150,100-153
000004742000,912810TM0,100-150,100-153
000004742000,912810RZ3,100-150,100-153
000004743000,9128283H1,100-147,100-152
000004743000,9128283L2,100-147,100-152
000004743000,912828M80,100-147,100-152
000004743000,9128283J7,100-147,100-152
000004743000,9128283F5,100-147,100-152
000004743000,912810TM0,100-147,100-152
000004743000,912810RZ3,100-147,100-152
000004744000,9128283H1,100-146,100-151
000004744000,9128283L2,100-146,100-151
000004744000,912828M80,100-146,100-151
000004744000,9128283J7,100-146,100-151
000004744000,9128283F5,100-146,100-151
000004744000,912810TM0,100-146,100-151
000004744000,912810RZ3,100-146,100-151
000004745000,9128283H1,100-145,100-150
000004745000,9128283L2,100-145,100-150
000004745000,912828M80,100-145,100-150
000004745000,9128283J7,100-145,100-150
000004745000,9128283F5,100-145,100-150
000004745000,912810TM0,100-145,100-150
000004745000,912810RZ3,100-145,100-150
000004746000,9128283H1,100-14+,100-147
000004746000,9128283L2,100-14+,100-147
000004746000,912828M80,100-14+,100-147
000004746000,9128283J7,100-14+,100-147
000004746000,9128283F5,100-14+,100-147
000004746000,912810TM0,100-14+,100-147
000004746000,912810RZ3,100-14+,100-147
000004747000,9128283H1,100-143,100-146
000004747000,9128283L2,100-143,100-146
000004747000,912828M80,100-143,100-146
000004747000,9128283J7,100-143,100-146
000004747000,9128283F5,100-143,100-146
000004747000,912810TM0,100-143,100-146
000004747000,912810RZ3,100-143,100-146
000004748000,9128283H1,100-142,100-145
000004748000,9128283L2,100-142,100-145
000004748000,912828M80,100-142,100-145
000004748000,9128283J7,100-142,100-145
000004748000,9128283F5,100-142,100-145
000004748000,912810TM0,100-142,100-145
000004748000,912810RZ3,100-142,100-145
000004749000,9128283H1,100-141,100-14+
000004749000,9128283L2,100-141,100-14+
000004749000,912828M80,100-141,100-14+
000004749000,9128283J7,100-141,100-14+
000004749000,9128283F5,100-141,100-14+
000004749000,912810TM0,100-141,100-14+
000004749000,912810RZ3,100-141,100-14+
000004750000,9128283H1,100-140,100-143
000004750000,9128283L2,100-140,100-143
000004750000,912828M80,100-140,100-143
000004750000,9128283J7,100-140,100-143
000004750000,9128283F5,100-140,100-143
000004750000,912810TM0,100-140,100-143
000004750000,912810RZ3,100-140,100-143
000004751000,9128283H1,100-137,100-142
000004751000,9128283L2,100-137,100-142
000004751000,912828M80,100-137,100-142
000004751000,9128283J7,100-137,100-142
000004751000,9128283F5,100-137,100-142
000004751000,912810TM0,100-137,100-142
000004751000,912810RZ3,100-137,100-142
000004752000,9128283H1,100-136,100-141
000004752000,9128283L2,100-136,100-141
000004752000,912828M80,100-136,100-141
000004752000,9128283J7,100-136,100-141
000004752000,9128283F5,100-136,100-141
000004752000,912810TM0,100-136,100-141
000004752000,912810RZ3,100-136,100-141
000004753000,9128283H1,100-135,100-140
000004753000,9128283L2,100-135,100-140
000004753000,912828M80,100-135,100-140
000004753000,9128283J7,100-135,100-140
000004753000,9128283F5,100-135,100-140
000004753000,912810TM0,100-135,100-140
000004753000,912810RZ3,100-135,100-140
000004754000,9128283H1,100-13+,100-137
000004754000,9128283L2,100-13+,100-137
000004754000,912828M80,100-13+,100-137
000004754000,9128283J7,100-13+,100-137
000004754000,9128283F5,100-13+,100-137
000004754000,912810TM0,100-13+,100-137
000004754000,912810RZ3,100-13+,100-137
000004755000,9128283H1,100-133,100-136
000004755000,9128283L2,100-133,100-136
000004755000,912828M80,100-133,100-136
000004755000,9128283J7,100-133,100-136
000004755000,9128283F5,100-133,100-136
000004755000,912810TM0,100-133,100-136
000004755000,912810RZ3,100-133,100-136
000004756000,9128283H1,100-132,100-135
000004756000,9128283L2,100-132,100-135
000004756000,912828M80,100-132,100-135
000004756000,9128283J7,100-132,100-135
000004756000,9128283F5,100-132,100-135
000004756000,912810TM0,100-132,100-135
000004756000,912810RZ3,100-132,100-135
000004757000,9128283H1,100-131,100-13+
000004757000,9128283L2,100-131,100-13+
000004757000,912828M80,100-131,100-13+
000004757000,9128283J7,100-131,100-13+
000004757000,9128283F5,100-131,100-13+
000004757000,912810TM0,100-131,100-13+
000004757000,912810RZ3,100-131,100-13+
000004758000,9128283H1,100-130,100-133
000004758000,9128283L2,100-130,100-133
000004758000,912828M80,100-130,100-133
000004758000,9128283J7,100-130,100-133
000004758000,9128283F5,100-130,100-133
000004758000,912810TM0,100-130,100-133
000004758000,912810RZ3,100-130,100-133
000004759000,9128283H1,100-127,100-132
000004759000,9128283L2,100-127,100-132
000004759000,912828M80,100-127,100-132
000004759000,9128283J7,100-127,100-132
000004759000,9128283F5,100-127,100-132
000004759000,912810TM0,100-127,100-132
000004759000,912810RZ3,100-127,100-132
000004760000,9128283H1,100-126,100-131
000004760000,9128283L2,100-126,100-131
000004760000,912828M80,100-126,100-131
000004760000,9128283J7,100-126,100-131
000004760000,9128283F5,100-126,100-131
000004760000,912810TM0,100-126,100-131
000004760000,912810RZ3,100-126,100-131
000004761000,9128283H1,100-125,100-130
000004761000,9128283L2,100-125,100-130
000004761000,912828M80,100-125,100-130
000004761000,9128283J7,100-125,100-130
000004761000,9128283F5,100-125,100-130
000004761000,912810TM0,100-125,100-130
000004761000,912810RZ3,100-125,100-130
000004762000,9128283H1,100-12+,100-127
000004762000,9128283L2,100-12+,100-127
000004762000,912828M80,100-12+,100-127
000004762000,9128283J7,100-12+,100-127
000004762000,9128283F5,100-12+,100-127
000004762000,912810TM0,100-12+,100-127
000004762000,912810RZ3,100-12+,100-127
000004763000,9128283H1,100-123,100-126
000004763000,9128283L2,100-123,100-126
000004763000,912828M80,100-123,100-126
000004763000,9128283J7,100-123,100-126
000004763000,9128283F5,100-123,100-126
000004763000,912810TM0,100-123,100-126
000004763000,912810RZ3,100-123,100-126
000004764000,9128283H1,100-122,100-125
000004764000,9128283L2,100-122,100-125
000004764000,912828M80,100-122,100-125
000004764000,9128283J7,100-122,100-125
000004764000,9128283F5,100-122,100-125
000004764000,912810TM0,100-122,100-125
000004764000,912810RZ3,100-122,100-125
000004765000,9128283H1,100-121,100-12+
000004765000,9128283L2,100-121,100-12+
000004765000,912828M80,100-121,100-12+
000004765000,9128283J7,100-121,100-12+
000004765000,9128283F5,100-121,100-12+
000004765000,912810TM0,100-121,100-12+
000004765000,912810RZ3,100-121,100-12+
000004766000,9128283H1,100-120,100-123
000004766000,9128283L2,100-120,100-123
000004766000,912828M80,100-120,100-123
000004766000,9128283J7,100-120,100-123
000004766000,9128283F5,100-120,100-123
000004766000,912810TM0,100-120,100-123
000004766000,912810RZ3,100-120,100-123
000004767000,9128283H1,100-117,100-122
000004767000,9128283L2,100-117,100-122
000004767000,912828M80,100-117,100-122
000004767000,9128283J7,100-117,100-122
000004767000,9128283F5,100-117,100-122
000004767000,912810TM0,100-117,100-122
000004767000,912810RZ3,100-117,100-122
000004768000,9128283H1,100-116,100-121
000004768000,9128283L2,100-116,100-121
000004768000,912828M80,100-116,100-121
000004768000,9128283J7,100-116,100-121
000004768000,9128283F5,100-116,100-121
000004768000,912810TM0,100-116,100-121
000004768000,912810RZ3,100-116,100-121
000004769000,9128283H1,100-115,100-120
000004769000,9128283L2,100-115,100-120
000004769000,912828M80,100-115,100-120
000004769000,9128283J7,100-115,100-120
000004769000,9128283F5,100-115,100-120
000004769000,912810TM0,100-115,100-120
000004769000,912810RZ3,100-115,100-120
000004770000,9128283H1,100-11+,100-117
000004770000,9128283L2,100-11+,100-117
000004770000,912828M80,100-11+,100-117
000004770000,9128283J7,100-11+,100-117
000004770000,9128283F5,100-11+,100-117
000004770000,912810TM0,100-11+,100-117
000004770000,912810RZ3,100-11+,100-117
000004771000,9128283H1,100-113,100-116
000004771000,9128283L2,100-113,100-116
000004771000,912828M80,100-113,100-116
000004771000,9128283J7,100-113,100-116
000004771000,9128283F5,100-113,100-116
000004771000,912810TM0,100-113,100-116
000004771000,912810RZ3,100-113,100-116
000004772000,9128283H1,100-112,100-115
000004772000,9128283L2,100-112,100-115
000004772000,912828M80,100-112,100-115
000004772000,9128283J7,100-112,100-115
000004772000,9128283F5,100-112,100-115
000004772000,912810TM0,100-112,100-115
000004772000,912810RZ3,100-112,100-115
000004773000,9128283H1,100-111,100-11+
000004773000,9128283L2,100-111,100-11+
000004773000,912828M80,100-111,100-11+
000004773000,9128283J7,100-111,100-11+
000004773000,9128283F5,100-111,100-11+
000004773000,912810TM0,100-111,100-11+
000004773000,912810RZ3,100-111,100-11+
000004774000,9128283H1,100-110,100-113
000004774000,9128283L2,100-110,100-113
000004774000,912828M80,100-110,100-113
000004774000,9128283J7,100-110,100-113
000004774000,9128283F5,100-110,100-113
000004774000,912810TM0,100-110,100-113
000004774000,912810RZ3,100-110,100-113
000004775000,9128283H1,100-107,100-112
000004775000,9128283L2,100-107,100-112
000004775000,912828M80,100-107,100-112
000004775000,9128283J7,100-107,100-112
000004775000,9128283F5,100-107,100-112
000004775000,912810TM0,100-107,100-112
000004775000,912810RZ3,100-107,100-112
000004776000,9128283H1,100-106,100-111
000004776000,9128283L2,100-106,100-111
000004776000,912828M80,100-106,100-111
000004776000,9128283J7,100-106,100-111
000004776000,9128283F5,100-106,100-111
000004776000,912810TM0,100-106,100-111
000004776000,912810RZ3,100-106,100-111
000004777000,9128283H1,100-105,100-110
000004777000,9128283L2,100-105,100-110
000004777000,912828M80,100-105,100-110
000004777000,9128283J7,100-105,100-110
000004777000,9128283F5,100-105,100-110
000004777000,912810TM0,100-105,100-110
000004777000,912810RZ3,100-105,100-110
000004778000,9128283H1,100-10+,100-107
000004778000,9128283L2,100-10+,100-107
000004778000,912828M80,100-10+,100-107
000004778000,9128283J7,100-10+,100-107
000004778000,9128283F5,100-10+,100-107
000004778000,912810TM0,100-10+,100-107
000004778000,912810RZ3,100-10+,100-107
000004779000,9128283H1,100-103,100-106
000004779000,9128283L2,100-103,100-106
000004779000,912828M80,100-103,100-106
000004779000,9128283J7,100-103,100-106
000004779000,9128283F5,100-103,100-106
000004779000,912810TM0,100-103,100-106
000004779000,912810RZ3,100-103,100-106
000004780000,9128283H1,100-102,100-105
000004780000,9128283L2,100-102,100-105
000004780000,912828M80,100-102,100-105
000004780000,9128283J7,100-102,100-105
000004780000,9128283F5,100-102,100-105
000004780000,912810TM0,100-102,100-105
000004780000,912810RZ3,100-102,100-105
000004781000,9128283H1,100-101,100-10+
000004781000,9128283L2,100-101,100-10+
000004781000,912828M80,100-101,100-10+
000004781000,9128283J7,100-101,100-10+
000004781000,9128283F5,100-101,100-10+
000004781000,912810TM0,100-101,100-10+
000004781000,912810RZ3,100-101,100-10+
000004782000,9128283H1,100-100,100-103
000004782000,9128283L2,100-100,100-103
000004782000,912828M80,100-100,100-103
000004782000,9128283J7,100-100,100-103
000004782000,9128283F5,100-100,100-103
000004782000,912810TM0,100-100,100-103
000004782000,912810RZ3,100-100,100-103
000004783000,9128283H1,100-097,100-102
000004783000,9128283L2,100-097,100-102
000004783000,912828M80,100-097,100-102
000004783000,9128283J7,100-097,100-102
000004783000,9128283F5,100-097,100-102
000004783000,912810TM0,100-097,100-102
000004783000,912810RZ3,100-097,100-102
000004784000,9128283H1,100-096,100-101
000004784000,9128283L2,100-096,100-101
000004784000,912828M80,100-096,100-101
000004784000,9128283J7,100-096,100-101
000004784000,9128283F5,100-096,100-101
000004784000,912810TM0,100-096,100-101
000004784000,912810RZ3,100-096,100-101
000004785000,9128283H1,100-095,100-100
000004785000,9128283L2,100-095,100-100
000004785000,912828M80,100-095,100-100
000004785000,9128283J7,100-095,100-100
000004785000,9128283F5,100-095,100-100
000004785000,912810TM0,100-095,100-100
000004785000,912810RZ3,100-095,100-100
000004786000,9128283H1,100-09+,100-097
000004786000,9128283L2,100-09+,100-097
000004786000,912828M80,100-09+,100-097
000004786000,9128283J7,100-09+,100-097
000004786000,9128283F5,100-09+,100-097
000004786000,912810TM0,100-09+,100-097
000004786000,912810RZ3,100-09+,100-097
000004787000,9128283H1,100-093,100-096
000004787000,9128283L2,100-093,100-096
000004787000,912828M80,100-093,100-096
000004787000,9128283J7,100-093,100-096
000004787000,9128283F5,100-093,100-096
000004787000,912810TM0,100-093,100-096
000004787000,912810RZ3,100-093,100-096
000004788000,9128283H1,100-092,100-095
000004788000,9128283L2,100-092,100-095
000004788000,912828M80,100-092,100-095
000004788000,9128283J7,100-092,100-095
000004788000,9128283F5,100-092,100-095
000004788000,912810TM0,100-092,100-095
000004788000,912810RZ3,100-092,100-095
000004789000,9128283H1,100-091,100-09+
000004789000,9128283L2,100-091,100-09+
000004789000,912828M80,100-091,100-09+
000004789000,9128283J7,100-091,100-09+
000004789000,9128283F5,100-091,100-09+
000004789000,912810TM0,100-091,100-09+
000004789000,912810RZ3,100-091,100-09+
000004790000,9128283H1,100-090,100-093
000004790000,9128283L2,100-090,100-093
000004790000,912828M80,100-090,100-093
000004790000,9128283J7,100-090,100-093
000004790000,9128283F5,100-090,100-093
000004790000,912810TM0,100-090,100-093
000004790000,912810RZ3,100-090,100-093
000004791000,9128283H1,100-087,100-092
000004791000,9128283L2,100-087,100-092
000004791000,912828M80,100-087,100-092
000004791000,9128283J7,100-087,100-092
000004791000,9128283F5,100-087,100-092
000004791000,912810TM0,100-087,100-092
000004791000,912810RZ3,100-087,100-092
000004792000,9128283H1,100-086,100-091
000004792000,9128283L2,100-086,100-091
000004792000,912828M80,100-086,100-091
000004792000,9128283J7,100-086,100-091
000004792000,9128283F5,100-086,100-091
000004792000,912810TM0,100-086,100-091
000004792000,912810RZ3,100-086,100-091
000004793000,9128283H1,100-085,100-090
000004793000,9128283L2,100-085,100-090
000004793000,912828M80,100-085,100-090
000004793000,9128283J7,100-085,100-090
000004793000,9128283F5,100-085,100-090
000004793000,912810TM0,100-085,100-090
000004793000,912810RZ3,100-085,100-090
000004794000,9128283H1,100-08+,100-087
000004794000,9128283L2,100-08+,100-087
000004794000,912828M80,100-08+,100-087
000004794000,9128283J7,100-08+,100-087
000004794000,9128283F5,100-08+,100-087
000004794000,912810TM0,100-08+,100-087
000004794000,912810RZ3,100-08+,100-087
000004795000,9128283H1,100-083,100-086
000004795000,9128283L2,100-083,100-086
000004795000,912828M80,100-083,100-086
000004795000,9128283J7,100-083,100-086
000004795000,9128283F5,100-083,100-086
000004795000,912810TM0,100-083,100-086
000004795000,912810RZ3,100-083,100-086
000004796000,9128283H1,100-082,100-085
000004796000,9128283L2,100-082,100-085
000004796000,912828M80,100-082,100-085
000004796000,9128283J7,100-082,100-085
000004796000,9128283F5,100-082,100-085
000004796000,912810TM0,100-082,100-085
000004796000,912810RZ3,100-082,100-085
000004797000,9128283H1,100-081,100-08+
000004797000,9128283L2,100-081,100-08+
000004797000,912828M80,100-081,100-08+
000004797000,9128283J7,100-081,100-08+
000004797000,9128283F5,100-081,100-08+
000004797000,912810TM0,100-081,100-08+
000004797000,912810RZ3,100-081,100-08+
000004798000,9128283H1,100-080,100-083
000004798000,9128283L2,100-080,100-083
000004798000,912828M80,100-080,100-083
000004798000,9128283J7,100-080,100-083
000004798000,9128283F5,100-080,100-083
000004798000,912810TM0,100-080,100-083
000004798000,912810RZ3,100-080,100-083
000004799000,9128283H1,100-077,100-082
000004799000,9128283L2,100-077,100-082
000004799000,912828M80,100-077,100-082
000004799000,9128283J7,100-077,100-082
000004799000,9128283F5,100-077,100-082
000004799000,912810TM0,100-077,100-082
000004799000,912810RZ3,100-077,100-082
000004800000,9128283H1,100-076,100-081
000004800000,9128283L2,100-076,100-081
000004800000,912828M80,100-076,100-081
000004800000,9128283J7,100-076,100-081
000004800000,9128283F5,100-076,100-081
000004800000,912810TM0,100-076,100-081
000004800000,912810RZ3,100-076,100-081
000004801000,9128283H1,100-075,100-080
000004801000,9128283L2,100-075,100-080
000004801000,912828M80,100-075,100-080
000004801000,9128283J7,100-075,100-080
000004801000,9128283F5,100-075,100-080
000004801000,912810TM0,100-075,100-080
000004801000,912810RZ3,100-075,100-080
000004802000,9128283H1,100-07+,100-077
000004802000,9128283L2,100-07+,100-077
000004802000,912828M80,100-07+,100-077
000004802000,9128283J7,100-07+,100-077
000004802000,9128283F5,100-07+,100-077
000004802000,912810TM0,100-07+,100-077
000004802000,912810RZ3,100-07+,100-077
000004803000,9128283H1,100-073,100-076
000004803000,9128283L2,100-073,100-076
000004803000,912828M80,100-073,100-076
000004803000,9128283J7,100-073,100-076
000004803000,9128283F5,100-073,100-076
000004803000,912810TM0,100-073,100-076
000004803000,912810RZ3,100-073,100-076
000004804000,9128283H1,100-072,100-075
000004804000,9128283L2,100-072,100-075
000004804000,912828M80,100-072,100-075
000004804000,9128283J7,100-072,100-075
000004804000,9128283F5,100-072,100-075
000004804000,912810TM0,100-072,100-075
000004804000,912810RZ3,100-072,100-075
000004805000,9128283H1,100-071,100-07+
000004805000,9128283L2,100-071,100-07+
000004805000,912828M80,100-071,100-07+
000004805000,9128283J7,100-071,100-07+
000004805000,9128283F5,100-071,100-07+
000004805000,912810TM0,100-071,100-07+
000004805000,912810RZ3,100-071,100-07+
000004806000,9128283H1,100-070,100-073
000004806000,9128283L2,100-070,100-073
000004806000,912828M80,100-070,100-073
000004806000,9128283J7,100-070,100-073
000004806000,9128283F5,100-070,100-073
000004806000,912810TM0,100-070,100-073
000004806000,912810RZ3,100-070,100-073
000004807000,9128283H1,100-067,100-072
000004807000,9128283L2,100-067,100-072
000004807000,912828M80,100-067,100-072
000004807000,9128283J7,100-067,100-072
000004807000,9128283F5,100-067,100-072
000004807000,912810TM0,100-067,100-072
000004807000,912810RZ3,100-067,100-072
000004808000,9128283H1,100-066,100-071
000004808000,9128283L2,100-066,100-071
000004808000,912828M80,100-066,100-071
000004808000,9128283J7,100-066,100-071
000004808000,9128283F5,100-066,100-071
000004808000,912810TM0,100-066,100-071
000004808000,912810RZ3,100-066,100-071
000004809000,9128283H1,100-065,100-070
000004809000,9128283L2,100-065,100-070
000004809000,912828M80,100-065,100-070
000004809000,9128283J7,100-065,100-070
000004809000,9128283F5,100-065,100-070
000004809000,912810TM0,100-065,100-070
000004809000,912810RZ3,100-065,100-070
000004810000,9128283H1,100-06+,100-067
000004810000,9128283L2,100-06+,100-067
000004810000,912828M80,100-06+,100-067
000004810000,9128283J7,100-06+,100-067
000004810000,9128283F5,100-06+,100-067
000004810000,912810TM0,100-06+,100-067
000004810000,912810RZ3,100-06+,100-067
000004811000,9128283H1,100-063,100-066
000004811000,9128283L2,100-063,100-066
000004811000,912828M80,100-063,100-066
000004811000,9128283J7,100-063,100-066
000004811000,9128283F5,100-063,100-066
000004811000,912810TM0,100-063,100-066
000004811000,912810RZ3,100-063,100-066
000004812000,9128283H1,100-062,100-065
000004812000,9128283L2,100-062,100-065
000004812000,912828M80,100-062,100-065
000004812000,9128283J7,100-062,100-065
000004812000,9128283F5,100-062,100-065
000004812000,912810TM0,100-062,100-065
000004812000,912810RZ3,100-062,100-065
000004813000,9128283H1,100-061,100-06+
000004813000,9128283L2,100-061,100-06+
000004813000,912828M80,100-061,100-06+
000004813000,9128283J7,100-061,100-06+
000004813000,9128283F5,100-061,100-06+
000004813000,912810TM0,100-061,100-06+
000004813000,912810RZ3,100-061,100-06+
000004814000,9128283H1,100-060,100-063
000004814000,9128283L2,100-060,100-063
000004814000,912828M80,100-060,100-063
000004814000,9128283J7,100-060,100-063
000004814000,9128283F5,100-060,100-063
000004814000,912810TM0,100-060,100-063
000004814000,912810RZ3,100-060,100-063
000004815000,9128283H1,100-057,100-062
000004815000,9128283L2,100-057,100-062
000004815000,912828M80,100-057,100-062
000004815000,9128283J7,100-057,100-062
000004815000,9128283F5,100-057,100-062
000004815000,912810TM0,100-057,100-062
000004815000,912810RZ3,100-057,100-062
000004816000,9128283H1,100-056,100-061
000004816000,9128283L2,100-056,100-061
000004816000,912828M80,100-056,100-061
000004816000,9128283J7,100-056,100-061
000004816000,9128283F5,100-056,100-061
000004816000,912810TM0,100-056,100-061
000004816000,912810RZ3,100-056,100-061
000004817000,9128283H1,100-055,100-060
000004817000,9128283L2,100-055,100-060
000004817000,912828M80,100-055,100-060
000004817000,9128283J7,100-055,100-060
000004817000,9128283F5,100-055,100-060
000004817000,912810TM0,100-055,100-060
000004817000,912810RZ3,100-055,100-060
000004818000,9128283H1,100-05+,100-057
000004818000,9128283L2,100-05+,100-057
000004818000,912828M80,100-05+,100-057
000004818000,9128283J7,100-05+,100-057
000004818000,9128283F5,100-05+,100-057
000004818000,912810TM0,100-05+,100-057
000004818000,912810RZ3,100-05+,100-057
000004819000,9128283H1,100-053,100-056
000004819000,9128283L2,100-053,100-056
000004819000,912828M80,100-053,100-056
000004819000,9128283J7,100-053,100-056
000004819000,9128283F5,100-053,100-056
000004819000,912810TM0,100-053,100-056
000004819000,912810RZ3,100-053,100-056
000004820000,9128283H1,100-052,100-055
000004820000,9128283L2,100-052,100-055
000004820000,912828M80,100-052,100-055
000004820000,9128283J7,100-052,100-055
000004820000,9128283F5,100-052,100-055
000004820000,912810TM0,100-052,100-055
000004820000,912810RZ3,100-052,100-055
000004821000,9128283H1,100-051,100-05+
000004821000,9128283L2,100-051,100-05+
000004821000,912828M80,100-051,100-05+
000004821000,9128283J7,100-051,100-05+
000004821000,9128283F5,100-051,100-05+
000004821000,912810TM0,100-051,100-05+
000004821000,912810RZ3,100-051,100-05+
000004822000,9128283H1,100-050,100-053
000004822000,9128283L2,100-050,100-053
000004822000,912828M80,100-050,100-053
000004822000,9128283J7,100-050,100-053
000004822000,9128283F5,100-050,100-053
000004822000,912810TM0,100-050,100-053
000004822000,912810RZ3,100-050,100-053
000004823000,9128283H1,100-047,100-052
000004823000,9128283L2,100-047,100-052
000004823000,912828M80,100-047,100-052
000004823000,9128283J7,100-047,100-052
000004823000,9128283F5,100-047,100-052
000004823000,912810TM0,100-047,100-052
000004823000,912810RZ3,100-047,100-052
000004824000,9128283H1,100-046,100-051
000004824000,9128283L2,100-046,100-051
000004824000,912828M80,100-046,100-051
000004824000,9128283J7,100-046,100-051
000004824000,9128283F5,100-046,100-051
000004824000,912810TM0,100-046,100-051
000004824000,912810RZ3,100-046,100-051
000004825000,9128283H1,100-045,100-050
000004825000,9128283L2,100-045,100-050
000004825000,912828M80,100-045,100-050
000004825000,9128283J7,100-045,100-050
000004825000,9128283F5,100-045,100-050
000004825000,912810TM0,100-045,100-050
000004825000,912810RZ3,100-045,100-050
000004826000,9128283H1,100-04+,100-047
000004826000,9128283L2,100-04+,100-047
000004826000,912828M80,100-04+,100-047
000004826000,9128283J7,100-04+,100-047
000004826000,9128283F5,100-04+,100-047
000004826000,912810TM0,100-04+,100-047
000004826000,912810RZ3,100-04+,100-047
000004827000,9128283H1,100-043,100-046
000004827000,9128283L2,100-043,100-046
000004827000,912828M80,100-043,100-046
000004827000,9128283J7,100-043,100-046
000004827000,9128283F5,100-043,100-046
000004827000,912810TM0,100-043,100-046
000004827000,912810RZ3,100-043,100-046
000004828000,9128283H1,100-042,100-045
000004828000,9128283L2,100-042,100-045
000004828000,912828M80,100-042,100-045
000004828000,9128283J7,100-042,100-045
000004828000,9128283F5,100-042,100-045
000004828000,912810TM0,100-042,100-045
000004828000,912810RZ3,100-042,100-045
000004829000,9128283H1,100-041,100-04+
000004829000,9128283L2,100-041,100-04+
000004829000,912828M80,100-041,100-04+
000004829000,9128283J7,100-041,100-04+
000004829000,9128283F5,100-041,100-04+
000004829000,912810TM0,100-041,100-04+
000004829000,912810RZ3,100-041,100-04+
000004830000,9128283H1,100-040,100-043
000004830000,9128283L2,100-040,100-043
000004830000,912828M80,100-040,100-043
000004830000,9128283J7,100-040,100-043
000004830000,9128283F5,100-040,100-043
000004830000,912810TM0,100-040,100-043
000004830000,912810RZ3,100-040,100-043
000004831000,9128283H1,100-037,100-042
000004831000,9128283L2,100-037,100-042
000004831000,912828M80,100-037,100-042
000004831000,9128283J7,100-037,100-042
000004831000,9128283F5,100-037,100-042
000004831000,912810TM0,100-037,100-042
000004831000,912810RZ3,100-037,100-042
000004832000,9128283H1,100-036,100-041
000004832000,9128283L2,100-036,100-041
000004832000,912828M80,100-036,100-041
000004832000,9128283J7,100-036,100-041
000004832000,9128283F5,100-036,100-041
000004832000,912810TM0,100-036,100-041
000004832000,912810RZ3,100-036,100-041
000004833000,9128283H1,100-035,100-040
000004833000,9128283L2,100-035,100-040
000004833000,912828M80,100-035,100-040
000004833000,9128283J7,100-035,100-040
000004833000,9128283F5,100-035,100-040
000004833000,912810TM0,100-035,100-040
000004833000,912810RZ3,100-035,100-040
000004834000,9128283H1,100-03+,100-037
000004834000,9128283L2,100-03+,100-037
000004834000,912828M80,100-03+,100-037
000004834000,9128283J7,100-03+,100-037
000004834000,9128283F5,100-03+,100-037
000004834000,912810TM0,100-03+,100-037
000004834000,912810RZ3,100-03+,100-037
000004835000,9128283H1,100-033,100-036
000004835000,9128283L2,100-033,100-036
